sent_id	token_id	upos	head	deprel	lang
train-s1080	4	NOUN	5	compound	hi
train-s1080	5	VERB	0	root	hi
train-s1080	6	AUX	5	aux	hi
train-s1080	7	SCONJ	10	mark	hi
train-s1080	8	NOUN	10	nmod	hi
train-s1080	9	PART	8	advmod	hi
train-s1080	10	NOUN	5	obj	en
train-s1080	11	AUX	10	cop	hi
train-s1081	1	NOUN	5	nmod	en
train-s1081	2	CCONJ	3	cc	en
train-s1081	3	NOUN	1	conj	en
train-s1081	4	ADP	1	case	hi
train-s1081	5	NOUN	6	obj	hi
train-s1081	6	VERB	8	advcl	hi
train-s1081	7	AUX	6	aux	hi
train-s1081	8	VERB	0	root	hi
train-s1081	9	AUX	8	aux	hi
train-s1082	3	AUX	4	aux	en
train-s1082	4	VERB	0	root	en
train-s1082	5	ADJ	4	xcomp	en
train-s1082	6	ADP	9	case	en
train-s1082	7	PRON	9	nmod	en
train-s1082	8	NOUN	9	compound	en
train-s1082	9	NOUN	4	obl	en
train-s1082	10	SCONJ	17	mark	hi
train-s1082	11	ADV	17	advmod	hi
train-s1082	12	NOUN	17	nsubj	hi
train-s1082	13	ADV	17	advmod	hi
train-s1082	14	PRON	15	nmod	hi
train-s1082	15	NOUN	17	obl	hi
train-s1082	16	ADP	15	case	hi
train-s1082	17	VERB	4	advcl	hi
train-s1082	18	AUX	17	aux	hi
train-s1083	1	INTJ	2	discourse	en
train-s1083	2	VERB	0	root	en
train-s1083	3	PRON	4	nmod	en
train-s1083	4	NOUN	2	obj	en
train-s1083	6	ADV	7	advmod	hi
train-s1083	7	ADJ	2	advcl	hi
train-s1083	8	AUX	7	cop	hi
train-s1083	9	AUX	7	aux	hi
train-s1084	1	PRON	3	nsubj	en
train-s1084	2	AUX	3	aux	en
train-s1084	3	VERB	0	root	en
train-s1084	4	ADP	10	case	en
train-s1084	5	DET	10	det	en
train-s1084	6	ADJ	10	amod	en
train-s1084	8	NOUN	10	nmod	hi
train-s1084	9	ADP	8	case	hi
train-s1085	1	SCONJ	8	mark	hi
train-s1085	3	PART	2	advmod	hi
train-s1085	4	NOUN	5	compound	en
train-s1085	5	NOUN	7	nmod	en
train-s1085	6	ADP	5	case	hi
train-s1085	7	NOUN	8	compound	en
train-s1085	8	VERB	11	advcl	hi
train-s1085	9	SCONJ	11	mark	hi
train-s1085	10	ADV	11	advmod	hi
train-s1085	11	VERB	0	root	hi
train-s1086	1	ADJ	3	amod	en
train-s1086	2	NOUN	3	compound	en
train-s1086	3	NOUN	0	root	en
train-s1086	5	CCONJ	8	cc	hi
train-s1086	6	ADV	8	nmod	hi
train-s1086	7	ADP	6	case	hi
train-s1086	8	NOUN	3	conj	hi
train-s1087	2	ADV	3	advmod	en
train-s1087	3	VERB	0	root	en
train-s1087	5	INTJ	6	discourse	hi
train-s1087	6	VERB	3	xcomp	hi
train-s1087	8	SCONJ	12	mark	en
train-s1087	9	ADP	8	compound	en
train-s1087	11	INTJ	12	discourse	hi
train-s1087	12	VERB	3	advcl	hi
train-s1087	15	PRON	17	nsubj	en
train-s1087	16	AUX	17	aux	en
train-s1087	17	VERB	3	conj	en
train-s1087	18	PRON	17	obj	en
train-s1087	19	ADV	17	advmod	en
train-s1088	2	CCONJ	3	cc	hi
train-s1088	4	ADP	1	case	hi
train-s1088	5	NOUN	8	nsubj	hi
train-s1088	6	ADV	8	advmod	en
train-s1088	7	ADJ	8	amod	en
train-s1088	8	NOUN	0	root	en
train-s1088	9	ADP	8	case	hi
train-s1088	10	AUX	8	cop	hi
train-s1089	1	NOUN	3	nsubj	en
train-s1089	2	CCONJ	3	cc	hi
train-s1089	3	NOUN	5	nmod	en
train-s1089	4	ADP	3	case	hi
train-s1089	5	NOUN	6	obj	en
train-s1089	6	VERB	8	advcl	hi
train-s1089	7	AUX	6	aux	hi
train-s1089	8	VERB	0	root	hi
train-s1089	9	NOUN	8	obj	en
train-s1089	10	AUX	9	cop	hi
train-s1090	1	PRON	2	nsubj	en
train-s1090	2	VERB	0	root	en
train-s1090	3	NUM	4	nummod	en
train-s1090	4	NOUN	9	nmod	en
train-s1090	6	NOUN	8	nmod	en
train-s1090	7	ADP	6	case	hi
train-s1090	8	NOUN	9	compound	hi
train-s1090	9	VERB	2	xcomp	hi
train-s1090	10	AUX	9	aux	hi
train-s1090	11	CCONJ	14	cc	hi
train-s1090	12	PRON	14	nsubj	hi
train-s1090	13	NOUN	14	advmod	hi
train-s1090	14	ADJ	9	conj	hi
train-s1090	15	PART	14	advmod	hi
train-s1090	16	AUX	14	cop	hi
train-s1091	1	PRON	5	nsubj	en
train-s1091	2	AUX	5	cop	en
train-s1091	3	ADV	5	advmod	en
train-s1091	4	ADP	5	case	en
train-s1091	5	NOUN	0	root	hi
train-s1091	6	NOUN	5	conj	hi
train-s1091	7	CCONJ	8	cc	en
train-s1091	9	ADV	5	advmod	en
train-s1092	1	SCONJ	3	mark	en
train-s1092	2	PRON	3	nsubj	en
train-s1092	3	VERB	9	advcl	en
train-s1092	4	PRON	5	nsubj	en
train-s1092	5	VERB	3	xcomp	en
train-s1092	6	PRON	5	obj	en
train-s1092	8	PRON	9	nmod	hi
train-s1092	9	NOUN	0	root	hi
train-s1092	10	PRON	11	nmod	hi
train-s1092	11	NOUN	13	nsubj	en
train-s1092	12	PART	13	advmod	hi
train-s1092	13	VERB	9	acl	hi
train-s1092	14	AUX	13	aux	hi
train-s1093	1	CCONJ	8	cc	en
train-s1093	2	SCONJ	3	mark	en
train-s1093	3	VERB	8	advcl	en
train-s1093	5	PRON	8	nsubj	en
train-s1093	6	AUX	8	aux	en
train-s1093	7	AUX	8	aux	en
train-s1093	8	VERB	0	root	en
train-s1093	9	PRON	10	obj	hi
train-s1093	10	VERB	8	xcomp	hi
train-s1093	11	PRON	10	nsubj	hi
train-s1093	12	AUX	10	aux	hi
train-s1094	1	ADP	4	case	en
train-s1094	2	DET	4	det	en
train-s1094	3	ADJ	4	amod	en
train-s1094	4	NOUN	12	obl	en
train-s1094	7	ADP	6	case	hi
train-s1094	8	PROPN	9	nmod	en
train-s1094	9	NOUN	12	nsubj	en
train-s1094	10	PART	9	advmod	hi
train-s1094	11	ADJ	12	compound	hi
train-s1094	12	VERB	0	root	hi
train-s1094	13	AUX	12	aux	hi
train-s1095	1	DET	2	det	hi
train-s1095	2	NOUN	4	nsubj	en
train-s1095	3	PART	2	advmod	hi
train-s1095	4	PRON	0	root	hi
train-s1095	5	PRON	6	nmod	hi
train-s1095	6	NOUN	14	obl	en
train-s1095	7	ADP	6	case	hi
train-s1095	8	NOUN	10	nmod	hi
train-s1095	9	PRON	10	compound	hi
train-s1095	10	PRON	14	obj	hi
train-s1095	11	ADP	10	case	hi
train-s1095	12	NOUN	14	compound	en
train-s1095	13	PART	14	advmod	hi
train-s1095	14	VERB	2	acl:relcl	hi
train-s1096	2	NOUN	4	obj	en
train-s1096	3	NOUN	4	compound	en
train-s1096	4	VERB	0	root	hi
train-s1096	5	AUX	4	aux	hi
train-s1096	6	NOUN	8	nsubj	en
train-s1096	7	PART	8	advmod	hi
train-s1096	8	VERB	4	parataxis	hi
train-s1096	9	VERB	4	advcl	en
train-s1096	10	VERB	9	xcomp	en
train-s1096	11	PRON	10	obj	en
train-s1096	12	ADV	10	advmod	en
train-s1097	1	NOUN	6	nsubj	hi
train-s1097	2	ADP	1	case	hi
train-s1097	3	AUX	6	aux	en
train-s1097	4	AUX	6	cop	en
train-s1097	5	NOUN	6	compound	en
train-s1097	6	NOUN	0	root	en
train-s1097	7	ADP	8	case	en
train-s1097	9	PROPN	8	flat	en
train-s1098	2	AUX	3	aux	en
train-s1098	3	VERB	0	root	en
train-s1098	4	DET	20	det	en
train-s1098	5	ADJ	20	amod	en
train-s1098	7	NOUN	9	nmod	en
train-s1098	8	ADP	7	case	hi
train-s1098	9	NOUN	12	nsubj	hi
train-s1098	10	PART	12	advmod	hi
train-s1098	11	NOUN	12	compound	hi
train-s1098	12	VERB	20	acl	hi
train-s1098	13	SCONJ	16	mark	en
train-s1098	14	PRON	16	nsubj	hi
train-s1098	15	PART	14	advmod	hi
train-s1098	16	NOUN	12	obl	hi
train-s1098	17	ADP	16	case	hi
train-s1098	18	AUX	16	cop	hi
train-s1098	20	NOUN	3	obj	en
train-s1099	1	VERB	0	root	hi
train-s1099	2	AUX	1	aux	hi
train-s1099	3	ADV	7	obl	hi
train-s1099	4	ADP	3	case	hi
train-s1099	5	NOUN	7	nsubj	en
train-s1099	6	NOUN	7	compound	en
train-s1099	7	VERB	1	advcl	hi
train-s1099	8	AUX	7	aux	hi
train-s1099	9	AUX	7	aux	hi
train-s1100	1	NUM	5	nummod	hi
train-s1100	2	ADJ	3	amod	en
train-s1100	3	NOUN	5	nmod	en
train-s1100	4	ADJ	5	amod	en
train-s1100	5	NOUN	6	obj	en
train-s1100	6	VERB	0	root	hi
train-s1100	7	NOUN	6	nmod	hi
train-s1101	4	ADV	5	advmod	en
train-s1101	5	VERB	0	root	en
train-s1101	7	VERB	5	advcl	hi
train-s1101	8	AUX	7	aux	hi
train-s1101	10	ADP	12	case	en
train-s1101	11	DET	12	det	en
train-s1101	12	NOUN	5	iobj	en
train-s1101	13	CCONJ	17	cc	en
train-s1101	14	NOUN	17	nmod	en
train-s1101	15	PRON	17	nsubj	en
train-s1101	16	AUX	17	aux	en
train-s1101	17	VERB	5	conj	en
train-s1101	18	ADP	22	case	en
train-s1101	21	ADP	20	case	hi
train-s1101	22	NOUN	17	xcomp	hi
train-s1102	2	DET	6	det	hi
train-s1102	4	ADV	12	advmod	en
train-s1102	6	NOUN	12	nsubj	en
train-s1102	7	DET	8	det	hi
train-s1102	8	NOUN	12	iobj	hi
train-s1102	9	ADP	8	case	hi
train-s1102	10	NOUN	12	obl	hi
train-s1102	11	ADP	10	case	hi
train-s1102	12	VERB	0	root	hi
train-s1102	13	AUX	12	aux	hi
train-s1103	1	PART	3	advmod	hi
train-s1103	2	PRON	3	obj	hi
train-s1103	3	VERB	8	advcl	hi
train-s1103	4	PART	8	advmod	hi
train-s1103	5	PRON	8	nsubj	en
train-s1103	6	AUX	8	aux	en
train-s1103	7	ADV	8	advmod	en
train-s1103	8	VERB	0	root	en
train-s1103	9	PRON	11	nmod	en
train-s1103	10	ADJ	11	amod	en
train-s1103	11	NOUN	8	obj	en
train-s1103	12	PRON	17	obl	hi
train-s1103	13	ADP	12	case	hi
train-s1103	14	PART	12	advmod	hi
train-s1103	15	NOUN	17	obj	en
train-s1103	16	NOUN	17	compound	en
train-s1103	17	VERB	8	conj	hi
train-s1103	18	PRON	8	parataxis	hi
train-s1103	19	PART	18	advmod	hi
train-s1103	20	PRON	21	nsubj	hi
train-s1103	21	PRON	18	conj	hi
train-s1103	22	ADP	21	case	hi
train-s1103	23	AUX	21	cop	hi
train-s1104	2	NOUN	9	nsubj	en
train-s1104	3	ADP	5	case	en
train-s1104	4	ADJ	5	amod	en
train-s1104	5	NOUN	8	obl	en
train-s1104	6	ADP	7	case	en
train-s1104	7	NOUN	5	nmod	hi
train-s1104	8	VERB	9	advcl	en
train-s1104	9	VERB	0	root	en
train-s1104	10	VERB	9	xcomp	hi
train-s1104	11	PRON	10	parataxis	hi
train-s1104	12	PRON	11	orphan	hi
train-s1105	1	NOUN	5	nmod	en
train-s1105	2	ADP	4	case	en
train-s1105	3	DET	4	det	en
train-s1105	4	NOUN	1	nmod	en
train-s1105	7	ADP	5	case	hi
train-s1105	8	NOUN	0	root	hi
train-s1106	1	DET	2	det	hi
train-s1106	4	ADP	2	case	hi
train-s1106	5	NOUN	9	acl	en
train-s1106	6	CCONJ	7	cc	en
train-s1106	7	NOUN	5	conj	en
train-s1106	8	PRON	9	nsubj	hi
train-s1106	9	VERB	0	root	hi
train-s1106	10	AUX	9	aux	hi
train-s1107	1	PRON	3	advmod	hi
train-s1107	2	PART	3	advmod	hi
train-s1107	3	PRON	0	root	hi
train-s1107	4	AUX	3	cop	hi
train-s1107	5	PRON	11	nsubj	hi
train-s1107	6	ADJ	7	amod	en
train-s1107	7	NOUN	11	obl	en
train-s1107	8	ADP	7	case	hi
train-s1107	10	ADV	11	advmod	en
train-s1107	11	VERB	3	acl:relcl	en
train-s1107	12	DET	13	det	en
train-s1107	13	NOUN	11	obj	en
train-s1107	14	ADP	16	case	en
train-s1107	15	DET	16	det	en
train-s1107	16	NOUN	11	obl	en
train-s1107	17	CCONJ	18	cc	en
train-s1107	18	VERB	11	conj	en
train-s1107	19	ADV	18	advmod	en
train-s1108	2	DET	5	det	hi
train-s1108	3	ADJ	4	compound	hi
train-s1108	4	ADJ	5	amod	hi
train-s1108	5	NOUN	7	nsubj	hi
train-s1108	6	PRON	7	iobj	hi
train-s1108	7	VERB	0	root	hi
train-s1108	8	AUX	11	cop	en
train-s1108	9	ADJ	10	amod	en
train-s1108	11	NOUN	7	obj	en
train-s1108	12	ADV	13	advmod	en
train-s1108	13	ADJ	11	amod	en
train-s1108	14	ADP	17	case	en
train-s1108	15	ADJ	17	amod	en
train-s1108	16	NOUN	17	compound	hi
train-s1108	17	NOUN	13	advmod	en
train-s1109	1	NOUN	7	nsubj	en
train-s1109	2	ADJ	4	amod	en
train-s1109	4	NOUN	7	nmod	en
train-s1109	5	ADP	4	case	hi
train-s1109	8	ADP	7	case	hi
train-s1109	9	AUX	7	cop	hi
train-s1110	1	PRON	8	expl	hi
train-s1110	2	ADV	8	advmod	hi
train-s1110	3	DET	4	det	hi
train-s1110	5	ADP	4	case	hi
train-s1110	6	NOUN	7	compound	en
train-s1110	7	NOUN	8	nsubj	en
train-s1110	9	ADV	8	advmod	hi
train-s1110	10	AUX	8	cop	hi
train-s1110	11	AUX	8	aux	hi
train-s1111	1	ADV	5	advmod	hi
train-s1111	2	NUM	3	nummod	hi
train-s1111	3	NOUN	5	nmod	hi
train-s1111	4	NOUN	5	compound	hi
train-s1111	5	VERB	6	acl:relcl	hi
train-s1111	6	ADV	10	advmod	hi
train-s1111	7	NUM	8	nummod	en
train-s1111	8	NOUN	10	advmod	en
train-s1111	9	DET	10	det	hi
train-s1111	10	ADJ	0	root	hi
train-s1112	1	PRON	7	nsubj	hi
train-s1112	2	DET	3	det	hi
train-s1112	3	NOUN	7	obj	en
train-s1112	4	ADP	3	case	hi
train-s1112	5	PART	3	advmod	hi
train-s1112	6	NOUN	7	compound	en
train-s1112	7	VERB	0	root	hi
train-s1112	8	AUX	7	aux	hi
train-s1112	9	AUX	7	aux	hi
train-s1113	1	DET	2	det	hi
train-s1113	2	NOUN	5	obl	hi
train-s1113	3	ADP	2	case	hi
train-s1113	5	VERB	0	root	hi
train-s1113	6	NOUN	5	nmod	hi
train-s1113	7	PRON	9	nmod	hi
train-s1113	8	PART	7	advmod	hi
train-s1113	9	NOUN	5	obl	en
train-s1113	10	SCONJ	11	mark	en
train-s1113	11	VERB	9	advcl	en
train-s1113	12	ADP	9	case	hi
train-s1114	1	VERB	0	root	en
train-s1114	2	ADV	3	advmod	hi
train-s1114	3	ADJ	4	amod	hi
train-s1114	4	NOUN	1	obj	en
train-s1114	5	CCONJ	6	cc	en
train-s1114	6	VERB	1	conj	en
train-s1114	7	ADJ	6	xcomp	en
train-s1114	8	ADV	6	advmod	en
train-s1115	1	PRON	13	nsubj	hi
train-s1115	2	DET	4	det	hi
train-s1115	3	ADJ	4	amod	en
train-s1115	4	NOUN	1	acl:relcl	hi
train-s1115	5	AUX	4	cop	hi
train-s1115	6	AUX	4	aux	hi
train-s1115	7	NOUN	9	nmod	en
train-s1115	8	ADP	7	case	hi
train-s1115	9	NOUN	13	obj	en
train-s1115	10	ADV	11	advmod	hi
train-s1115	11	ADV	13	advmod	hi
train-s1115	12	PART	11	advmod	hi
train-s1115	13	VERB	0	root	hi
train-s1115	14	AUX	13	aux	hi
train-s1116	1	CCONJ	9	cc	hi
train-s1116	2	NOUN	9	obl	hi
train-s1116	3	ADP	2	case	hi
train-s1116	6	ADP	4	case	hi
train-s1116	7	NOUN	9	compound	en
train-s1116	8	PART	9	advmod	hi
train-s1116	9	VERB	0	root	hi
train-s1116	10	AUX	9	aux	hi
train-s1116	11	ADV	9	advmod	en
train-s1117	1	NOUN	3	nmod	en
train-s1117	2	ADP	1	case	hi
train-s1117	3	NOUN	5	nsubj	hi
train-s1117	4	DET	5	det	hi
train-s1117	5	ADJ	0	root	en
train-s1117	6	AUX	5	cop	hi
train-s1118	2	ADJ	3	amod	en
train-s1118	4	CCONJ	5	cc	en
train-s1118	5	NOUN	3	conj	en
train-s1118	6	PRON	16	nsubj	hi
train-s1118	7	PRON	16	obj	hi
train-s1118	8	ADP	7	case	hi
train-s1118	9	DET	10	det	hi
train-s1118	10	NOUN	13	nmod	en
train-s1118	11	ADP	10	case	hi
train-s1118	12	ADJ	13	amod	hi
train-s1118	13	NOUN	15	nmod	en
train-s1118	14	ADP	13	case	hi
train-s1118	15	NOUN	16	compound	hi
train-s1118	16	VERB	0	root	hi
train-s1119	1	VERB	0	root	en
train-s1119	2	DET	3	det	en
train-s1119	3	NOUN	1	nmod	en
train-s1119	4	ADV	12	mark	hi
train-s1119	5	PRON	12	nsubj	hi
train-s1119	6	NUM	7	nummod	hi
train-s1119	7	NOUN	12	obl	hi
train-s1119	8	ADP	7	case	hi
train-s1119	9	DET	11	det	hi
train-s1119	11	NOUN	12	compound	en
train-s1119	12	VERB	3	acl:relcl	hi
train-s1119	13	AUX	12	aux	hi
train-s1119	14	CCONJ	21	cc	hi
train-s1119	15	ADV	21	advmod	hi
train-s1119	17	NOUN	19	nmod	en
train-s1119	18	ADP	17	case	hi
train-s1119	19	NOUN	21	nsubj	en
train-s1119	20	PART	19	advmod	hi
train-s1119	21	VERB	12	conj	hi
train-s1119	22	AUX	21	aux	hi
train-s1120	2	AUX	4	cop	en
train-s1120	3	PART	4	advmod	en
train-s1120	4	PRON	0	root	en
train-s1120	5	NOUN	4	nmod	en
train-s1120	6	ADP	7	case	en
train-s1120	7	PRON	5	nmod	en
train-s1120	9	NOUN	10	nsubj	en
train-s1120	10	VERB	7	acl	hi
train-s1120	11	AUX	10	aux	hi
train-s1120	12	AUX	10	aux	hi
train-s1120	14	ADV	10	advmod	en
train-s1121	2	NOUN	3	obj	en
train-s1121	3	VERB	11	csubj	hi
train-s1121	4	AUX	3	aux	hi
train-s1121	5	AUX	3	aux	hi
train-s1121	7	AUX	11	cop	en
train-s1121	8	DET	11	det	en
train-s1121	10	NOUN	11	nsubj	hi
train-s1121	11	VERB	0	root	hi
train-s1121	12	AUX	11	aux	hi
train-s1121	13	AUX	11	aux	hi
train-s1121	15	ADP	16	case	en
train-s1121	16	NOUN	11	obl	en
train-s1122	1	PRON	3	nsubj	en
train-s1122	2	AUX	3	aux	en
train-s1122	3	VERB	0	root	en
train-s1122	4	ADV	5	advmod	hi
train-s1122	5	DET	6	det	hi
train-s1122	6	NOUN	3	obj	hi
train-s1123	1	DET	3	det	hi
train-s1123	2	ADJ	3	amod	hi
train-s1123	3	NOUN	5	obj	hi
train-s1123	4	NOUN	5	compound	en
train-s1123	5	VERB	0	root	hi
train-s1123	6	ADV	9	advmod	hi
train-s1123	7	NOUN	8	compound	en
train-s1123	8	NOUN	9	compound	en
train-s1123	9	VERB	3	acl:relcl	hi
train-s1123	10	AUX	9	aux	hi
train-s1123	11	AUX	9	aux	hi
train-s1124	1	ADV	3	advmod	en
train-s1124	2	NOUN	3	compound	hi
train-s1124	3	VERB	0	root	hi
train-s1124	4	PRON	5	nmod	en
train-s1124	5	NOUN	8	nsubj	en
train-s1124	6	AUX	8	aux	en
train-s1124	7	AUX	8	cop	en
train-s1124	8	ADJ	3	ccomp	en
train-s1125	1	DET	2	det	hi
train-s1125	2	NOUN	7	nsubj	en
train-s1125	3	NOUN	7	obl	en
train-s1125	4	ADP	3	case	hi
train-s1125	5	PART	3	advmod	hi
train-s1125	6	NOUN	7	obj	en
train-s1125	7	VERB	0	root	hi
train-s1125	8	AUX	7	aux	hi
train-s1126	1	DET	2	det	en
train-s1126	2	NOUN	3	nsubj	en
train-s1126	3	VERB	0	root	en
train-s1126	4	ADP	21	case	en
train-s1126	5	DET	21	det	en
train-s1126	7	NOUN	8	compound	hi
train-s1126	8	NOUN	11	obj	hi
train-s1126	9	ADP	8	case	hi
train-s1126	10	NOUN	11	compound	hi
train-s1126	11	VERB	21	acl	hi
train-s1126	12	AUX	11	aux	hi
train-s1126	13	AUX	11	aux	hi
train-s1126	15	ADV	18	advmod	hi
train-s1126	16	PART	15	advmod	hi
train-s1126	17	NOUN	18	compound	hi
train-s1126	18	VERB	11	advcl	hi
train-s1126	19	AUX	18	aux	hi
train-s1126	21	NOUN	3	obl	en
train-s1127	1	ADV	2	advmod	hi
train-s1127	2	VERB	0	root	hi
train-s1127	3	PRON	6	nsubj	en
train-s1127	4	AUX	6	cop	en
train-s1127	5	DET	6	det	en
train-s1127	6	NOUN	2	obj	en
train-s1127	7	ADP	8	case	en
train-s1127	8	NOUN	6	nmod	en
train-s1128	1	PRON	2	nsubj	en
train-s1128	2	VERB	0	root	en
train-s1128	3	PRON	4	nmod	hi
train-s1128	4	NOUN	10	obj	hi
train-s1128	5	ADP	4	case	hi
train-s1128	6	ADJ	7	amod	hi
train-s1128	7	NOUN	10	nsubj	hi
train-s1128	8	ADJ	10	compound	hi
train-s1128	9	PART	10	advmod	hi
train-s1128	10	VERB	2	xcomp	hi
train-s1128	11	CCONJ	18	cc	en
train-s1128	12	DET	13	det	hi
train-s1128	13	NOUN	14	nsubj	hi
train-s1128	15	AUX	14	cop	hi
train-s1128	16	PRON	18	nsubj	hi
train-s1128	17	ADV	18	advmod	hi
train-s1128	18	VERB	2	conj	hi
train-s1128	19	PRON	18	obj	hi
train-s1128	20	ADP	19	case	hi
train-s1129	2	DET	3	det	en
train-s1129	3	NOUN	5	nsubj	en
train-s1129	4	ADV	5	advmod	en
train-s1129	5	VERB	0	root	en
train-s1129	6	SCONJ	7	mark	en
train-s1129	7	VERB	5	xcomp	en
train-s1129	9	VERB	16	csubj	hi
train-s1129	10	AUX	9	aux	hi
train-s1129	11	DET	12	det	hi
train-s1129	12	NOUN	9	obj	hi
train-s1129	13	ADP	12	case	hi
train-s1129	15	AUX	16	cop	en
train-s1129	16	ADJ	7	xcomp	en
train-s1129	17	PART	18	mark	en
train-s1129	18	VERB	16	advcl	en
train-s1129	19	NOUN	21	nmod	en
train-s1129	20	PART	19	case	en
train-s1129	21	NOUN	18	obj	en
train-s1130	1	PRON	2	nsubj	en
train-s1130	2	VERB	0	root	en
train-s1130	3	PRON	8	nsubj	en
train-s1130	4	AUX	8	cop	en
train-s1130	5	ADP	8	case	en
train-s1130	6	NOUN	8	nmod	hi
train-s1130	7	ADP	6	case	hi
train-s1130	8	NOUN	2	obj	hi
train-s1130	9	ADV	13	mark	en
train-s1130	10	PRON	13	nsubj	en
train-s1130	11	AUX	13	aux	en
train-s1130	12	PART	13	advmod	en
train-s1130	13	VERB	2	advcl	en
train-s1130	14	PRON	15	nmod	en
train-s1130	15	NOUN	13	obj	en
train-s1131	1	SCONJ	5	mark	en
train-s1131	2	PRON	3	nmod	en
train-s1131	3	NOUN	5	nsubj	en
train-s1131	4	AUX	5	aux	en
train-s1131	5	VERB	14	advcl	en
train-s1131	6	NOUN	5	nmod	en
train-s1131	7	PRON	14	nsubj	en
train-s1131	8	AUX	14	aux	en
train-s1131	9	AUX	14	cop	en
train-s1131	10	NOUN	12	nmod	hi
train-s1131	11	ADP	10	case	hi
train-s1131	12	NOUN	14	nmod	hi
train-s1131	13	ADP	12	case	hi
train-s1131	14	NOUN	0	root	en
train-s1131	15	ADP	16	case	en
train-s1131	16	NOUN	14	nmod	en
train-s1132	2	VERB	0	root	en
train-s1132	3	PRON	4	nmod	en
train-s1132	4	NOUN	2	obj	en
train-s1132	5	ADP	7	case	en
train-s1132	6	NUM	7	nummod	en
train-s1132	7	NOUN	2	obl	en
train-s1132	9	NOUN	12	obj	en
train-s1132	11	PRON	12	nsubj	en
train-s1132	12	VERB	2	parataxis	en
train-s1132	14	NOUN	18	vocative	hi
train-s1132	15	NOUN	18	iobj	en
train-s1132	16	ADP	15	case	hi
train-s1132	17	NOUN	18	obj	hi
train-s1132	18	VERB	21	xcomp	hi
train-s1132	20	PRON	21	nsubj	en
train-s1132	21	VERB	12	parataxis	en
train-s1132	22	ADP	24	case	en
train-s1132	23	PRON	24	nmod	en
train-s1132	24	NOUN	21	iobj	en
train-s1133	2	AUX	11	cop	en
train-s1133	4	PART	3	case	en
train-s1133	5	NOUN	6	obj	hi
train-s1133	6	VERB	11	acl	hi
train-s1133	8	NOUN	9	compound	en
train-s1133	9	NOUN	10	obj	en
train-s1133	10	VERB	11	acl	hi
train-s1133	11	NOUN	0	root	hi
train-s1134	1	NOUN	3	nmod	hi
train-s1134	2	ADP	1	case	hi
train-s1134	3	NOUN	4	nsubj	hi
train-s1134	4	VERB	0	root	en
train-s1134	5	PRON	4	iobj	en
train-s1134	6	NOUN	4	obj	en
train-s1135	1	DET	2	det	en
train-s1135	2	NOUN	3	nsubj	en
train-s1135	3	VERB	0	root	en
train-s1135	4	SCONJ	9	mark	en
train-s1135	6	PRON	9	nsubj	hi
train-s1135	7	ADJ	8	amod	hi
train-s1135	8	NOUN	9	obj	en
train-s1135	9	VERB	3	advcl	hi
train-s1136	2	PRON	3	obj	en
train-s1136	3	AUX	7	aux	en
train-s1136	4	DET	6	det	en
train-s1136	5	NOUN	6	compound	en
train-s1136	6	NOUN	7	nsubj	en
train-s1136	7	VERB	0	root	en
train-s1136	8	SCONJ	9	mark	en
train-s1136	9	VERB	7	advcl	en
train-s1136	10	ADP	12	case	en
train-s1136	11	NOUN	12	compound	en
train-s1136	12	NOUN	9	obj	en
train-s1136	15	INTJ	17	discourse	hi
train-s1136	16	PRON	17	obj	hi
train-s1136	17	VERB	2	acl	hi
train-s1136	19	NOUN	17	acl	hi
train-s1137	1	NOUN	7	iobj	en
train-s1137	2	ADP	1	case	hi
train-s1137	4	ADP	3	case	hi
train-s1137	5	NOUN	6	compound	en
train-s1137	6	NOUN	7	nmod	en
train-s1137	7	NOUN	0	root	hi
train-s1137	8	AUX	7	cop	hi
train-s1138	2	NOUN	7	nmod	hi
train-s1138	3	AUX	2	cop	hi
train-s1138	4	CCONJ	5	cc	hi
train-s1138	5	NOUN	2	conj	hi
train-s1138	6	PRON	7	nsubj	en
train-s1138	7	VERB	0	root	en
train-s1138	8	PART	7	advmod	en
train-s1138	9	NOUN	7	obj	en
train-s1139	1	DET	3	det	hi
train-s1139	2	ADJ	3	amod	en
train-s1139	3	NOUN	5	obj	en
train-s1139	4	NOUN	5	compound	en
train-s1139	5	VERB	0	root	hi
train-s1139	6	AUX	5	aux	hi
train-s1140	1	NOUN	7	obl	en
train-s1140	2	ADP	1	case	hi
train-s1140	3	ADP	1	case	hi
train-s1140	4	ADV	7	advmod	hi
train-s1140	5	NOUN	7	obj	en
train-s1140	6	NOUN	7	compound	en
train-s1140	7	VERB	0	root	hi
train-s1140	8	AUX	7	aux	hi
train-s1140	9	AUX	7	aux	hi
train-s1141	1	SCONJ	2	mark	en
train-s1141	2	VERB	9	advcl	en
train-s1141	3	NOUN	6	nmod	hi
train-s1141	4	ADP	3	case	hi
train-s1141	5	VERB	6	acl	hi
train-s1141	6	NOUN	2	obj	en
train-s1141	7	PRON	9	nsubj	en
train-s1141	8	AUX	9	aux	en
train-s1141	9	VERB	0	root	en
train-s1141	10	ADV	9	advmod	en
train-s1142	1	NOUN	3	nsubj	en
train-s1142	2	AUX	3	aux	en
train-s1142	3	VERB	0	root	en
train-s1142	4	NOUN	3	obj	en
train-s1142	5	ADP	7	case	en
train-s1142	6	PRON	7	nmod	en
train-s1142	7	NOUN	4	nmod	en
